#ID	gene_id
gp_3194	ENSG00000156515
gp_3195	ENSG00000156515
gp_3197	ENSG00000151655
gp_3198	ENSG00000070961
gp_3199	ENSG00000070961
gp_3200	ENSG00000070961
gp_3201	ENSG00000058668
gp_3202	ENSG00000058668
gp_3203	ENSG00000058668
gp_3204	ENSG00000058668
gp_3205	ENSG00000157087
gp_3210	ENSG00000105649
gp_3211	ENSG00000105649
gp_3212	ENSG00000105649
gp_3213	ENSG00000008018
gp_3214	ENSG00000003056
gp_3215	ENSG00000003056
gp_3216	ENSG00000003056
gp_3217	ENSG00000003056
gp_3218	ENSG00000003056
gp_3219	ENSG00000003056
gp_3220	ENSG00000003056
gp_3221	ENSG00000003056
gp_3222	ENSG00000003056
gp_3223	ENSG00000003056
gp_3224	ENSG00000003056
gp_3226	ENSG00000178741
gp_3227	ENSG00000178741
gp_3228	ENSG00000140678
gp_3229	ENSG00000140678
gp_3230	ENSG00000106809
gp_3231	ENSG00000106809
gp_3232	ENSG00000106809
gp_3233	ENSG00000106809
gp_3234	ENSG00000106809
gp_3237	ENSG00000105695
gp_3238	ENSG00000105695
gp_3239	ENSG00000105695
gp_3240	ENSG00000105695
gp_3241	ENSG00000105695
gp_3243	ENSG00000147416
gp_3244	ENSG00000147416
gp_3245	ENSG00000067715
gp_3246	ENSG00000067715
gp_3247	ENSG00000067715
gp_3248	ENSG00000067715
gp_3249	ENSG00000067715
gp_3250	ENSG00000067715
gp_3251	ENSG00000067715
gp_3252	ENSG00000067715
gp_3253	ENSG00000067715
gp_3254	ENSG00000135318
gp_3255	ENSG00000135318
gp_3256	ENSG00000135318
gp_3257	ENSG00000135318
gp_3258	ENSG00000135318
gp_3259	ENSG00000135318
gp_3260	ENSG00000213585
gp_3261	ENSG00000213585
gp_3262	ENSG00000213585
gp_3263	ENSG00000213585
gp_3264	ENSG00000213585
gp_3265	ENSG00000213585
gp_3266	ENSG00000213585
gp_3267	ENSG00000213585
gp_3268	ENSG00000213585
gp_3269	ENSG00000213585
gp_3270	ENSG00000182492
gp_3271	ENSG00000182492
gp_3272	ENSG00000182492
gp_3273	ENSG00000182492
gp_3274	ENSG00000182492
gp_3275	ENSG00000182492
gp_3276	ENSG00000182492
gp_3277	ENSG00000182492
gp_3278	ENSG00000182492
gp_3279	ENSG00000182492
gp_3280	ENSG00000182492
gp_3281	ENSG00000182492
gp_3282	ENSG00000182492
gp_3283	ENSG00000182492
gp_3284	ENSG00000182492
gp_3285	ENSG00000182492
gp_3286	ENSG00000182492
gp_3287	ENSG00000182492
gp_3288	ENSG00000182492
gp_3289	ENSG00000182492
gp_3290	ENSG00000182492
gp_3291	ENSG00000182492
gp_3292	ENSG00000182492
gp_3293	ENSG00000182492
gp_3294	ENSG00000182492
gp_3295	ENSG00000182492
gp_3296	ENSG00000182492
gp_3297	ENSG00000182492
gp_3298	ENSG00000182492
gp_3299	ENSG00000182492
gp_3300	ENSG00000182492
gp_3301	ENSG00000182492
gp_3302	ENSG00000182492
gp_3303	ENSG00000182492
gp_3304	ENSG00000182492
gp_3305	ENSG00000182492
gp_3306	ENSG00000182492
gp_3307	ENSG00000182492
gp_3308	ENSG00000182492
gp_3309	ENSG00000182492
gp_3310	ENSG00000182492
gp_3311	ENSG00000182492
gp_3312	ENSG00000182492
gp_3313	ENSG00000182492
gp_3314	ENSG00000182492
gp_3315	ENSG00000182492
gp_3316	ENSG00000182492
gp_3317	ENSG00000182492
gp_3318	ENSG00000182492
gp_3319	ENSG00000182492
gp_3320	ENSG00000182492
gp_3321	ENSG00000182492
gp_3322	ENSG00000182492
gp_3323	ENSG00000182492
gp_3324	ENSG00000182492
gp_3325	ENSG00000182492
gp_3326	ENSG00000182492
gp_3327	ENSG00000182492
gp_3328	ENSG00000182492
gp_3329	ENSG00000182492
gp_3330	ENSG00000182492
gp_3331	ENSG00000182492
gp_3332	ENSG00000182492
gp_3333	ENSG00000182492
gp_3334	ENSG00000182492
gp_3335	ENSG00000182492
gp_3336	ENSG00000182492
gp_3337	ENSG00000182492
gp_3338	ENSG00000182492
gp_3339	ENSG00000182492
gp_3340	ENSG00000182492
gp_3341	ENSG00000182492
gp_3342	ENSG00000182492
gp_3343	ENSG00000182492
gp_3344	ENSG00000182492
gp_3345	ENSG00000182492
gp_3346	ENSG00000182492
gp_3347	ENSG00000182492
gp_3348	ENSG00000182492
gp_3349	ENSG00000182492
gp_3350	ENSG00000182492
gp_3351	ENSG00000182492
gp_3352	ENSG00000182492
gp_3353	ENSG00000182492
gp_3355	ENSG00000010278
gp_3356	ENSG00000010278
gp_3357	ENSG00000010278
gp_3358	ENSG00000168477
gp_3360	ENSG00000128050
gp_3361	ENSG00000010404
gp_3362	ENSG00000010404
gp_3363	ENSG00000010404
gp_3364	ENSG00000010404
gp_3365	ENSG00000010404
gp_3366	ENSG00000010404
gp_3367	ENSG00000010404
gp_3368	ENSG00000010404
gp_3369	ENSG00000010404
gp_3370	ENSG00000010404
gp_3371	ENSG00000010404
gp_3372	ENSG00000010404
gp_3373	ENSG00000010404
gp_3374	ENSG00000010404
gp_3375	ENSG00000010404
gp_3376	ENSG00000010404
gp_3377	ENSG00000130985
gp_3378	ENSG00000130985
gp_3379	ENSG00000130985
gp_3380	ENSG00000140740
gp_3381	ENSG00000140740
gp_3382	ENSG00000140740
gp_3383	ENSG00000140740
gp_3384	ENSG00000140740
gp_3385	ENSG00000140740
gp_3386	ENSG00000140740
gp_3387	ENSG00000260314
gp_3388	ENSG00000198848
gp_3389	ENSG00000091409
gp_3390	ENSG00000091409
gp_3391	ENSG00000091409
gp_3392	ENSG00000091409
gp_3393	ENSG00000091409
gp_3394	ENSG00000091409
gp_3395	ENSG00000091409
gp_3396	ENSG00000166794
gp_3397	ENSG00000160678
gp_3398	ENSG00000149273
gp_3399	ENSG00000102924
gp_3400	ENSG00000141668
gp_3401	ENSG00000153707
gp_3402	ENSG00000106278
gp_3403	ENSG00000106278
gp_3404	ENSG00000106278
gp_3405	ENSG00000106278
gp_3406	ENSG00000106278
gp_3407	ENSG00000106278
gp_3408	ENSG00000106278
gp_3409	ENSG00000106278
gp_3410	ENSG00000106278
gp_3411	ENSG00000106278
gp_3412	ENSG00000106278
gp_3413	ENSG00000106278
gp_3414	ENSG00000106278
gp_3415	ENSG00000106278
gp_3416	ENSG00000106278
gp_3417	ENSG00000106278
gp_3418	ENSG00000106278
gp_3419	ENSG00000106278
gp_3420	ENSG00000106278
gp_3421	ENSG00000106278
gp_3422	ENSG00000126861
gp_3423	ENSG00000126861
gp_3424	ENSG00000126861
gp_3425	ENSG00000126861
gp_3426	ENSG00000126861
gp_3427	ENSG00000126861
gp_3428	ENSG00000126861
gp_3429	ENSG00000126861
gp_3430	ENSG00000126861
gp_3431	ENSG00000126861
gp_3432	ENSG00000126861
gp_3433	ENSG00000126861
gp_3434	ENSG00000126861
gp_3435	ENSG00000126861
gp_3436	ENSG00000126861
gp_3437	ENSG00000126861
gp_3438	ENSG00000126861
gp_3439	ENSG00000126861
gp_3440	ENSG00000126861
gp_3441	ENSG00000126861
gp_3442	ENSG00000126861
gp_3443	ENSG00000126861
gp_3444	ENSG00000126861
gp_3445	ENSG00000126861
gp_3446	ENSG00000126861
gp_3447	ENSG00000126861
gp_3448	ENSG00000126861
gp_3449	ENSG00000126861
gp_3450	ENSG00000126861
gp_3451	ENSG00000126861
gp_3452	ENSG00000126861
gp_3453	ENSG00000126861
gp_3454	ENSG00000126861
gp_3455	ENSG00000126861
gp_3456	ENSG00000126861
gp_3457	ENSG00000126861
gp_3458	ENSG00000126861
gp_3459	ENSG00000126861
gp_3460	ENSG00000126861
gp_3461	ENSG00000126861
gp_3462	ENSG00000126861
gp_3463	ENSG00000126861
gp_3464	ENSG00000126861
gp_3465	ENSG00000126861
gp_3466	ENSG00000126861
gp_3467	ENSG00000126861
gp_3468	ENSG00000126861
gp_3469	ENSG00000126861
gp_3470	ENSG00000126861
gp_3471	ENSG00000126861
gp_3472	ENSG00000126861
gp_3473	ENSG00000126861
gp_3474	ENSG00000126861
gp_3475	ENSG00000126861
gp_3476	ENSG00000126861
gp_3477	ENSG00000126861
gp_3478	ENSG00000126861
gp_3479	ENSG00000126861
gp_3480	ENSG00000126861
gp_3481	ENSG00000126861
gp_3482	ENSG00000126861
gp_3483	ENSG00000126861
gp_3484	ENSG00000126861
gp_3485	ENSG00000126861
gp_3486	ENSG00000126861
gp_3487	ENSG00000126861
gp_3488	ENSG00000126861
gp_3489	ENSG00000126861
gp_3490	ENSG00000126861
gp_3491	ENSG00000126861
gp_3492	ENSG00000126861
gp_3493	ENSG00000126861
gp_3494	ENSG00000126861
gp_3495	ENSG00000126861
gp_3496	ENSG00000126861
gp_3497	ENSG00000126861
gp_3498	ENSG00000126861
gp_3499	ENSG00000126861
gp_3500	ENSG00000058668
gp_3501	ENSG00000058668
gp_3502	ENSG00000058668
gp_3503	ENSG00000058668
gp_3504	ENSG00000196569
gp_3505	ENSG00000196569
gp_3506	ENSG00000196569
gp_3507	ENSG00000196569
gp_3508	ENSG00000196569
gp_3509	ENSG00000196569
gp_3510	ENSG00000196569
gp_3511	ENSG00000196569
gp_3512	ENSG00000196569
gp_3513	ENSG00000196569
gp_3514	ENSG00000196569
gp_3515	ENSG00000196569
gp_3516	ENSG00000196569
gp_3517	ENSG00000196569
gp_3518	ENSG00000196569
gp_3519	ENSG00000196569
gp_3520	ENSG00000196569
gp_3521	ENSG00000196569
gp_3522	ENSG00000196569
gp_3523	ENSG00000196569
gp_3524	ENSG00000196569
gp_3525	ENSG00000196569
gp_3526	ENSG00000196569
gp_3527	ENSG00000196569
gp_3528	ENSG00000196569
gp_3529	ENSG00000196569
gp_3530	ENSG00000116459
gp_3531	ENSG00000116459
gp_3532	ENSG00000116459
gp_3533	ENSG00000116459
gp_3534	ENSG00000116459
gp_3535	ENSG00000116459
gp_3536	ENSG00000116459
gp_3537	ENSG00000075239
gp_3538	ENSG00000041982
gp_3539	ENSG00000041982
gp_3540	ENSG00000041982
gp_3541	ENSG00000041982
gp_3542	ENSG00000041982
gp_3543	ENSG00000041982
gp_3544	ENSG00000041982
gp_3545	ENSG00000041982
gp_3546	ENSG00000041982
gp_3547	ENSG00000041982
gp_3548	ENSG00000041982
gp_3549	ENSG00000041982
gp_3550	ENSG00000041982
gp_3551	ENSG00000041982
gp_3552	ENSG00000041982
gp_3553	ENSG00000041982
gp_3554	ENSG00000041982
gp_3555	ENSG00000041982
gp_3556	ENSG00000041982
gp_3557	ENSG00000160862
gp_3558	ENSG00000101680
gp_3559	ENSG00000101680
gp_3560	ENSG00000101680
gp_3561	ENSG00000101680
gp_3562	ENSG00000101680
gp_3563	ENSG00000101680
gp_3564	ENSG00000152234
gp_3565	ENSG00000152234
gp_3566	ENSG00000152234
gp_3567	ENSG00000152234
gp_3568	ENSG00000152234
gp_3569	ENSG00000152234
gp_3570	ENSG00000152234
gp_3571	ENSG00000152234
gp_3572	ENSG00000152234
gp_3573	ENSG00000152234
gp_3574	ENSG00000152234
gp_3575	ENSG00000152234
gp_3577	ENSG00000005884
gp_3578	ENSG00000005884
gp_3579	ENSG00000005884
gp_3580	ENSG00000005884
gp_3581	ENSG00000005884
gp_3582	ENSG00000005884
gp_3583	ENSG00000005884
gp_3584	ENSG00000005884
gp_3585	ENSG00000005884
gp_3586	ENSG00000005884
gp_3587	ENSG00000005884
gp_3588	ENSG00000105855
gp_3589	ENSG00000105855
gp_3590	ENSG00000105855
gp_3591	ENSG00000105855
gp_3592	ENSG00000105855
gp_3593	ENSG00000105855
gp_3594	ENSG00000066032
gp_3595	ENSG00000122756
gp_3596	ENSG00000122756
gp_3597	ENSG00000122756
gp_3598	ENSG00000122756
gp_3599	ENSG00000122756
gp_3600	ENSG00000005421
gp_3601	ENSG00000005421
gp_3602	ENSG00000005421
gp_3603	ENSG00000005421
gp_3604	ENSG00000069535
gp_3605	ENSG00000069535
gp_3606	ENSG00000102882
gp_3607	ENSG00000179218
gp_3608	ENSG00000179218
gp_3609	ENSG00000179218
gp_3610	ENSG00000179218
gp_3611	ENSG00000179218
gp_3612	ENSG00000179218
gp_3613	ENSG00000179218
gp_3614	ENSG00000127022
gp_3615	ENSG00000127022
gp_3616	ENSG00000143106
gp_3617	ENSG00000213366
gp_3618	ENSG00000102038
gp_3619	ENSG00000166206
gp_3620	ENSG00000166206
gp_3621	ENSG00000166206
gp_3622	ENSG00000166206
gp_3623	ENSG00000166206
gp_3624	ENSG00000166206
gp_3625	ENSG00000166206
gp_3626	ENSG00000166206
gp_3627	ENSG00000166206
gp_3628	ENSG00000166206
gp_3629	ENSG00000166206
gp_3630	ENSG00000100030
gp_3631	ENSG00000173482
gp_3632	ENSG00000002549
gp_3633	ENSG00000117594
gp_3634	ENSG00000117594
gp_3635	ENSG00000117594
gp_3636	ENSG00000117594
gp_3637	ENSG00000004468
gp_3638	ENSG00000004468
gp_3639	ENSG00000004468
gp_3640	ENSG00000004468
gp_3641	ENSG00000004468
gp_3642	ENSG00000004468
gp_3643	ENSG00000004468
gp_3644	ENSG00000004468
gp_3645	ENSG00000134900
gp_3646	ENSG00000134900
gp_3647	ENSG00000163931
gp_3648	ENSG00000163931
gp_3649	ENSG00000163931
gp_3650	ENSG00000088256
gp_3651	ENSG00000159423
gp_3652	ENSG00000117592
gp_3653	ENSG00000165672
gp_3654	ENSG00000099624
gp_3655	ENSG00000127884
gp_3656	ENSG00000127884
gp_3657	ENSG00000127884
gp_3658	ENSG00000127884
gp_3659	ENSG00000127884
gp_3660	ENSG00000089220
gp_3661	ENSG00000089220
gp_3662	ENSG00000089220
gp_3663	ENSG00000089220
gp_3664	ENSG00000167004
gp_3665	ENSG00000105568
gp_3666	ENSG00000105568
gp_3667	ENSG00000105568
gp_3668	ENSG00000105568
gp_3669	ENSG00000105568
gp_3671	ENSG00000163956
gp_3672	ENSG00000163956
gp_3673	ENSG00000073578
gp_3674	ENSG00000073578
gp_3675	ENSG00000073578
gp_3676	ENSG00000203879
gp_3677	ENSG00000203879
gp_3678	ENSG00000203879
gp_3679	ENSG00000203879
gp_3680	ENSG00000186297
gp_3681	ENSG00000186297
gp_3682	ENSG00000186297
gp_3683	ENSG00000186297
gp_3684	ENSG00000142208
gp_3685	ENSG00000010256
gp_3686	ENSG00000010256
gp_3687	ENSG00000138363
gp_3688	ENSG00000166913
gp_3689	ENSG00000166913
gp_3690	ENSG00000166913
gp_3691	ENSG00000170027
gp_3692	ENSG00000168439
gp_3693	ENSG00000198910
gp_3694	ENSG00000198910
gp_3695	ENSG00000198910
gp_3696	ENSG00000198910
gp_3697	ENSG00000198910
gp_3698	ENSG00000198910
gp_3699	ENSG00000198910
gp_3700	ENSG00000198910
gp_3701	ENSG00000198910
gp_3702	ENSG00000198910
gp_3703	ENSG00000198910
gp_3704	ENSG00000198910
gp_3705	ENSG00000198910
gp_3706	ENSG00000198910
gp_3707	ENSG00000198910
gp_3708	ENSG00000198910
gp_3709	ENSG00000198910
gp_3710	ENSG00000198910
gp_3711	ENSG00000198910
gp_3712	ENSG00000198910
gp_3713	ENSG00000198910
gp_3714	ENSG00000198910
gp_3715	ENSG00000198910
gp_3716	ENSG00000198910
gp_3717	ENSG00000198910
gp_3718	ENSG00000198910
gp_3719	ENSG00000198910
gp_3720	ENSG00000198910
gp_3721	ENSG00000198910
gp_3722	ENSG00000198910
gp_3723	ENSG00000198910
gp_3724	ENSG00000198910
gp_3725	ENSG00000198910
gp_3726	ENSG00000198910
gp_3727	ENSG00000198910
gp_3728	ENSG00000198910
gp_3729	ENSG00000198910
gp_3730	ENSG00000198910
gp_3731	ENSG00000198910
gp_3732	ENSG00000198910
gp_3733	ENSG00000198910
gp_3734	ENSG00000198910
gp_3735	ENSG00000198910
gp_3736	ENSG00000198910
gp_3737	ENSG00000198910
gp_3738	ENSG00000198910
gp_3739	ENSG00000198910
gp_3740	ENSG00000198910
gp_3741	ENSG00000198910
gp_3742	ENSG00000198910
gp_3743	ENSG00000198910
gp_3744	ENSG00000198910
gp_3745	ENSG00000198910
gp_3746	ENSG00000198910
gp_3747	ENSG00000198910
gp_3748	ENSG00000198910
gp_3749	ENSG00000198910
gp_3750	ENSG00000198910
gp_3751	ENSG00000198910
gp_3752	ENSG00000198910
gp_3753	ENSG00000198910
gp_3754	ENSG00000198910
gp_3755	ENSG00000198910
gp_3756	ENSG00000198910
gp_3757	ENSG00000198910
gp_3758	ENSG00000198910
gp_3759	ENSG00000198910
gp_3760	ENSG00000198910
gp_3761	ENSG00000198910
gp_3762	ENSG00000198910
gp_3763	ENSG00000198910
gp_3764	ENSG00000198910
gp_3765	ENSG00000198910
gp_3766	ENSG00000198910
gp_3767	ENSG00000198910
gp_3768	ENSG00000198910
gp_3769	ENSG00000198910
gp_3770	ENSG00000198910
gp_3771	ENSG00000198910
gp_3772	ENSG00000198910
gp_3773	ENSG00000198910
gp_3774	ENSG00000198910
gp_3775	ENSG00000198910
gp_3776	ENSG00000198910
gp_3777	ENSG00000198910
gp_3778	ENSG00000198910
gp_3779	ENSG00000198910
gp_3780	ENSG00000198910
gp_3781	ENSG00000198910
gp_3782	ENSG00000198910
gp_3783	ENSG00000198910
gp_3784	ENSG00000198910
gp_3785	ENSG00000198910
gp_3786	ENSG00000198910
gp_3787	ENSG00000198910
gp_3788	ENSG00000198910
gp_3789	ENSG00000198910
gp_3790	ENSG00000198910
gp_3791	ENSG00000198910
gp_3792	ENSG00000198910
gp_3793	ENSG00000198910
gp_3794	ENSG00000198910
gp_3795	ENSG00000198910
gp_3796	ENSG00000198910
gp_3797	ENSG00000198910
gp_3798	ENSG00000198910
gp_3799	ENSG00000198910
gp_3800	ENSG00000198910
gp_3801	ENSG00000198910
gp_3802	ENSG00000198910
gp_3803	ENSG00000198910
gp_3804	ENSG00000198910
gp_3805	ENSG00000198910
gp_3806	ENSG00000198910
gp_3807	ENSG00000198910
gp_3808	ENSG00000198910
gp_3809	ENSG00000198910
gp_3810	ENSG00000198910
gp_3811	ENSG00000198910
gp_3812	ENSG00000198910
gp_3813	ENSG00000198910
gp_3814	ENSG00000198910
gp_3815	ENSG00000198910
gp_3816	ENSG00000198910
gp_3817	ENSG00000198910
gp_3818	ENSG00000198910
gp_3819	ENSG00000198910
gp_3820	ENSG00000198910
gp_3821	ENSG00000198910
gp_3822	ENSG00000198910
gp_3823	ENSG00000198910
gp_3824	ENSG00000198910
gp_3825	ENSG00000198910
gp_3826	ENSG00000198910
gp_3827	ENSG00000198910
gp_3828	ENSG00000198910
gp_3829	ENSG00000198910
gp_3830	ENSG00000198910
gp_3831	ENSG00000198910
gp_3832	ENSG00000198910
gp_3833	ENSG00000198910
gp_3834	ENSG00000198910
gp_3835	ENSG00000198910
gp_3836	ENSG00000198910
gp_3837	ENSG00000198910
gp_3838	ENSG00000198910
gp_3839	ENSG00000198910
gp_3840	ENSG00000198910
gp_3841	ENSG00000198910
gp_3842	ENSG00000198910
gp_3843	ENSG00000198910
gp_3844	ENSG00000198910
gp_3845	ENSG00000167815
gp_3846	ENSG00000167815
gp_3847	ENSG00000167815
gp_3848	ENSG00000167815
gp_3849	ENSG00000167815
gp_3850	ENSG00000167815
gp_3851	ENSG00000167815
gp_3853	ENSG00000276410
gp_3854	ENSG00000141012
gp_3856	ENSG00000011677
gp_3857	ENSG00000011677
gp_3858	ENSG00000011677
gp_3859	ENSG00000011677
gp_3860	ENSG00000011677
gp_3861	ENSG00000011677
gp_3862	ENSG00000011677
gp_3863	ENSG00000011677
gp_3864	ENSG00000170606
gp_3865	ENSG00000063660
gp_3866	ENSG00000063660
gp_3867	ENSG00000063660
gp_3868	ENSG00000063660
gp_3869	ENSG00000063660
gp_3870	ENSG00000063660
gp_3871	ENSG00000167085
gp_3872	ENSG00000167085
gp_3873	ENSG00000167085
gp_3874	ENSG00000167085
gp_3875	ENSG00000124570
gp_3876	ENSG00000127415
gp_3877	ENSG00000127415
gp_3879	ENSG00000100345
gp_3880	ENSG00000100345
gp_3881	ENSG00000100345
gp_3882	ENSG00000133026
gp_3883	ENSG00000133026
gp_3884	ENSG00000133026
gp_3885	ENSG00000133026
gp_3886	ENSG00000099998
gp_3887	ENSG00000165629
gp_3888	ENSG00000165629
gp_3889	ENSG00000165629
gp_3890	ENSG00000165629
gp_3891	ENSG00000165629
gp_3892	ENSG00000165629
gp_3893	ENSG00000165629
gp_3894	ENSG00000165629
gp_3895	ENSG00000165629
gp_3896	ENSG00000165629
gp_3897	ENSG00000131100
gp_3898	ENSG00000174444
gp_3899	ENSG00000177156
gp_3900	ENSG00000177156
gp_3901	ENSG00000177156
gp_3903	ENSG00000107798
gp_3904	ENSG00000107798
gp_3905	ENSG00000107798
gp_3906	ENSG00000107798
gp_3907	ENSG00000107798
gp_3908	ENSG00000107798
gp_3909	ENSG00000107798
gp_3910	ENSG00000107798
gp_3911	ENSG00000107798
gp_3912	ENSG00000107798
gp_3913	ENSG00000107798
gp_3914	ENSG00000107798
gp_3915	ENSG00000114573
gp_3916	ENSG00000114573
gp_3917	ENSG00000114573
gp_3918	ENSG00000114573
gp_3919	ENSG00000113013
gp_3920	ENSG00000113013
gp_3921	ENSG00000113013
gp_3922	ENSG00000113013
gp_3923	ENSG00000100316
gp_3924	ENSG00000134352
gp_3925	ENSG00000134352
gp_3926	ENSG00000134352
gp_3927	ENSG00000146731
gp_3928	ENSG00000146731
gp_3929	ENSG00000146731
gp_3930	ENSG00000014641
gp_3931	ENSG00000014641
gp_3932	ENSG00000014641
gp_3933	ENSG00000014641
gp_3934	ENSG00000014641
gp_3935	ENSG00000146701
gp_3936	ENSG00000146701
gp_3937	ENSG00000146701
gp_3938	ENSG00000146701
gp_3939	ENSG00000146701
gp_3940	ENSG00000146701
gp_3941	ENSG00000084754
gp_3942	ENSG00000084754
gp_3943	ENSG00000084754
gp_3944	ENSG00000084754
gp_3945	ENSG00000084754
gp_3946	ENSG00000084754
gp_3947	ENSG00000091972
gp_3948	ENSG00000091972
gp_3949	ENSG00000091972
gp_3950	ENSG00000091972
gp_3951	ENSG00000091972
gp_3952	ENSG00000091972
gp_3953	ENSG00000091972
gp_3954	ENSG00000091972
gp_3955	ENSG00000091972
gp_3956	ENSG00000091972
gp_3957	ENSG00000091972
gp_3958	ENSG00000091972
gp_3959	ENSG00000107317
gp_3960	ENSG00000107317
gp_3961	ENSG00000107317
gp_3962	ENSG00000107317
gp_3963	ENSG00000107317
gp_3964	ENSG00000107317
gp_3965	ENSG00000107317
gp_3966	ENSG00000107317
gp_3967	ENSG00000107317
gp_3968	ENSG00000107317
gp_3969	ENSG00000107317
gp_3970	ENSG00000107317
gp_3971	ENSG00000107317
gp_3972	ENSG00000107317
gp_3973	ENSG00000107317
gp_3974	ENSG00000107317
gp_3975	ENSG00000107317
gp_3976	ENSG00000107317
gp_3977	ENSG00000107317
gp_3978	ENSG00000107317
gp_3979	ENSG00000107317
gp_3980	ENSG00000107317
gp_3981	ENSG00000107317
gp_3982	ENSG00000107317
gp_3983	ENSG00000107317
gp_3984	ENSG00000107317
gp_3985	ENSG00000107317
gp_3986	ENSG00000107317
gp_3987	ENSG00000107317
gp_3988	ENSG00000107317
gp_3989	ENSG00000107317
gp_3990	ENSG00000107317
gp_3991	ENSG00000107317
gp_3992	ENSG00000107317
gp_3993	ENSG00000107317
gp_3994	ENSG00000107317
gp_3995	ENSG00000107317
gp_3996	ENSG00000107317
gp_3997	ENSG00000107317
gp_3998	ENSG00000107317
gp_3999	ENSG00000107317
gp_4000	ENSG00000107317
gp_4001	ENSG00000107317
gp_4002	ENSG00000107317
gp_4003	ENSG00000107317
gp_4004	ENSG00000107317
gp_4005	ENSG00000107317
gp_4006	ENSG00000107317
gp_4007	ENSG00000107317
gp_4008	ENSG00000107317
gp_4009	ENSG00000107317
gp_4010	ENSG00000107317
gp_4011	ENSG00000107317
gp_4012	ENSG00000107317
gp_4013	ENSG00000107317
gp_4014	ENSG00000107317
gp_4015	ENSG00000107317
gp_4016	ENSG00000107317
gp_4017	ENSG00000107317
gp_4018	ENSG00000107317
gp_4019	ENSG00000107317
gp_4020	ENSG00000107317
gp_4021	ENSG00000107317
gp_4022	ENSG00000107317
gp_4023	ENSG00000107317
gp_4024	ENSG00000107317
gp_4025	ENSG00000107317
gp_4026	ENSG00000107317
gp_4027	ENSG00000107317
gp_4028	ENSG00000107317
gp_4029	ENSG00000107317
gp_4030	ENSG00000107317
gp_4031	ENSG00000107317
gp_4032	ENSG00000107317
gp_4033	ENSG00000107317
gp_4034	ENSG00000107317
gp_4035	ENSG00000107317
gp_4036	ENSG00000107317
gp_4037	ENSG00000107317
gp_4038	ENSG00000107317
gp_4039	ENSG00000107317
gp_4040	ENSG00000107317
gp_4041	ENSG00000107317
gp_4042	ENSG00000107317
gp_4043	ENSG00000107317
gp_4044	ENSG00000107317
gp_4045	ENSG00000107317
gp_4046	ENSG00000107317
gp_4047	ENSG00000107317
gp_4048	ENSG00000107317
gp_4049	ENSG00000106105
gp_4050	ENSG00000168959
gp_4051	ENSG00000155511
gp_4052	ENSG00000155511
gp_4053	ENSG00000155511
gp_4054	ENSG00000155511
gp_4055	ENSG00000155511
gp_4056	ENSG00000155511
gp_4057	ENSG00000155511
gp_4058	ENSG00000155511
gp_4059	ENSG00000120251
gp_4060	ENSG00000120251
gp_4061	ENSG00000120251
gp_4062	ENSG00000120251
gp_4063	ENSG00000120251
gp_4064	ENSG00000120251
gp_4065	ENSG00000120251
gp_4066	ENSG00000120251
gp_4067	ENSG00000120251
gp_4068	ENSG00000120251
gp_4069	ENSG00000120251
gp_4070	ENSG00000120251
gp_4071	ENSG00000120251
gp_4072	ENSG00000120251
gp_4073	ENSG00000120251
gp_4074	ENSG00000120251
gp_4075	ENSG00000120251
gp_4076	ENSG00000120251
gp_4077	ENSG00000120251
gp_4078	ENSG00000120251
gp_4079	ENSG00000120251
gp_4080	ENSG00000120251
gp_4081	ENSG00000120251
gp_4082	ENSG00000120251
gp_4083	ENSG00000120251
gp_4084	ENSG00000120251
gp_4085	ENSG00000120251
gp_4086	ENSG00000120251
gp_4087	ENSG00000120251
gp_4088	ENSG00000120251
gp_4089	ENSG00000120251
gp_4090	ENSG00000125675
gp_4091	ENSG00000125675
gp_4092	ENSG00000125675
gp_4093	ENSG00000125675
gp_4094	ENSG00000125675
gp_4095	ENSG00000125675
gp_4096	ENSG00000125675
gp_4097	ENSG00000125675
gp_4098	ENSG00000125675
gp_4099	ENSG00000125675
gp_4100	ENSG00000125675
gp_4101	ENSG00000125675
gp_4102	ENSG00000125675
gp_4103	ENSG00000125675
gp_4104	ENSG00000125675
gp_4105	ENSG00000125675
gp_4106	ENSG00000125675
gp_4107	ENSG00000125675
gp_4108	ENSG00000125675
gp_4109	ENSG00000125675
gp_4110	ENSG00000125675
gp_4111	ENSG00000125675
gp_4112	ENSG00000125675
gp_4113	ENSG00000125675
gp_4114	ENSG00000130226
gp_4115	ENSG00000130226
gp_4116	ENSG00000130226
gp_4117	ENSG00000130226
gp_4118	ENSG00000130226
gp_4119	ENSG00000130226
gp_4120	ENSG00000130226
gp_4121	ENSG00000130226
gp_4122	ENSG00000130226
gp_4123	ENSG00000130226
gp_4124	ENSG00000130226
gp_4125	ENSG00000130226
gp_4126	ENSG00000130226
gp_4127	ENSG00000130226
gp_4128	ENSG00000130226
gp_4129	ENSG00000130226
gp_4130	ENSG00000130226
gp_4131	ENSG00000130226
gp_4132	ENSG00000130226
gp_4133	ENSG00000130226
gp_4134	ENSG00000130226
gp_4135	ENSG00000130226
gp_4136	ENSG00000130226
gp_4137	ENSG00000130226
gp_4138	ENSG00000130226
gp_4139	ENSG00000130226
gp_4140	ENSG00000130226
gp_4141	ENSG00000130226
gp_4142	ENSG00000130226
